440	193600	0.168619	0.181951
442	195364	0.168135	0.185805
444	197136	0.174058	0.193456
446	198916	0.174028	0.18815
448	200704	0.178225	0.209687
450	202500	0.177937	0.192349
452	204304	0.182193	0.197242
454	206116	0.182334	0.199935
456	207936	0.18727	0.203631
458	209764	0.187336	0.204172
460	211600	0.190959	0.208105
462	213444	0.193004	0.214042
464	215296	0.198726	0.213631
466	217156	0.196377	0.216234
468	219024	0.201388	0.217455
470	220900	0.203068	0.229032
472	222784	0.205712	0.223307
474	224676	0.205297	0.226117
476	226576	0.210692	0.23276
478	228484	0.212971	0.231028
480	230400	0.215531	0.235715
482	232324	0.214994	0.236729
484	234256	0.221464	0.243711
486	236196	0.221229	0.243649
488	238144	0.226632	0.245914
490	240100	0.228396	0.250777
492	242064	0.233915	0.257283
494	244036	0.236084	0.258221
496	246016	0.239151	0.268345
498	248004	0.23986	0.262854
500	250000	0.244286	0.270047
502	252004	0.243558	0.268366
504	254016	0.250287	0.274644
506	256036	0.250747	0.279565
508	258064	0.255385	0.280517
510	260100	0.273624	0.282789
512	262144	0.261568	0.286445
514	264196	0.262008	0.289046
516	266256	0.268095	0.302234
518	268324	0.267493	0.300777
520	270400	0.273636	0.299863
522	272484	0.273963	0.305206
524	274576	0.278939	0.311898
526	276676	0.282956	0.309583
528	278784	0.286104	0.31564
530	280900	0.2865	0.318
532	283024	0.292118	0.326569
534	285156	0.292012	0.325196
536	287296	0.299791	0.339261
538	289444	0.300457	0.336071
540	291600	0.305517	0.341596
542	293764	0.309411	0.344733
544	295936	0.312001	0.349533
546	298116	0.31275	0.350148
548	300304	0.319533	0.357051
550	302500	0.319616	0.364798
552	304704	0.32655	0.366269
554	306916	0.327234	0.367673
556	309136	0.334371	0.427552
558	311364	0.337446	0.386571
560	313600	0.340175	0.391249
562	315844	0.341168	0.395285
564	318096	0.34906	0.40803
566	320356	0.348505	0.399929
568	322624	0.355972	0.406358
570	324900	0.356121	0.409999
572	327184	0.364422	0.455822
574	329476	0.369668	0.425141
576	331776	0.371417	0.476135
578	334084	0.371497	0.432486
580	336400	0.378155	0.447682
582	338724	0.379965	0.473484
584	341056	0.386076	0.468639
586	343396	0.387328	0.446934
588	345744	0.393855	0.502779
590	348100	0.398246	0.47046
592	350464	0.403459	0.485046
594	352836	0.402683	0.500211
596	355216	0.410372	0.505716
598	357604	0.411248	0.524232
600	360000	0.420276	0.500365
602	362404	0.420134	0.543632
604	364816	0.425924	0.521272
606	367236	0.431419	0.527643
608	369664	0.437552	0.521258
610	372100	0.436856	0.530864
612	374544	0.442261	0.537583
614	376996	0.444557	0.547283
616	379456	0.454446	0.576521
618	381924	0.455683	0.548828
620	384400	0.458683	0.579618
622	386884	0.464025	0.569904
624	389376	0.47115	0.590433
626	391876	0.473254	0.574984
628	394384	0.477758	0.617566
630	396900	0.479857	0.612837
632	399424	0.488673	0.616013
634	401956	0.490769	0.608172
636	404496	0.495021	0.633051
638	407044	0.515327	0.629757
640	409600	0.507808	0.660552
642	412164	0.506609	0.638157
644	414736	0.517653	0.683454
646	417316	0.516484	0.650262
648	419904	0.527028	0.691241
650	422500	0.528364	0.714753
652	425104	0.534391	0.718121
654	427716	0.540723	0.676061
656	430336	0.546465	0.72613
658	432964	0.545254	0.723187
660	435600	0.553563	0.761804
662	438244	0.556945	0.72258
664	440896	0.567521	0.732941
666	443556	0.566407	0.724395
668	446224	0.574374	0.741809
670	448900	0.576446	0.885698
672	451584	0.59221	1.15163
674	454276	0.591333	1.19377
676	456976	0.599165	1.14349
678	459684	0.597783	0.809786
680	462400	0.606727	0.801439
682	465124	0.608839	0.8205
684	467856	0.615966	0.83011
686	470596	0.626733	0.896065
688	473344	0.628222	0.831461
690	476100	0.630983	0.865878
692	478864	0.637344	0.90027
694	481636	0.63988	0.964906
696	484416	0.648365	0.923939
698	487204	0.653269	0.943566
700	490000	0.660941	0.942295
702	492804	0.673627	0.972233
704	495616	0.676061	0.975046
706	498436	0.677284	0.987195
708	501264	0.682991	1.01368
710	504100	0.687472	1.00336
712	506944	0.697654	1.05278
714	509796	0.698273	1.09273
716	512656	0.706911	1.15313
718	515524	0.710404	1.11758
720	518400	0.719245	1.09576
722	521284	0.721128	1.13856
724	524176	0.73201	1.11482
726	527076	0.733927	1.19382
728	529984	0.742966	1.13929
730	532900	0.743782	1.25482
732	535824	0.757447	1.18123
734	538756	0.760729	1.29082
736	541696	0.770914	1.28866
738	544644	0.771	1.20042
740	547600	0.782226	1.25449
742	550564	0.784153	1.34143
744	553536	0.79194	1.36791
746	556516	0.799178	1.95994
748	559504	0.811654	1.86152
750	562500	0.822554	1.39086
752	565504	0.817616	1.30408
754	568516	0.821339	1.37984
756	571536	0.832154	1.37018
758	574564	0.833705	1.40639
760	577600	0.846449	1.41981
762	580644	0.848612	1.4189
764	583696	0.857302	1.46849
766	586756	0.907991	1.45844
768	589824	0.874592	1.50538
770	592900	0.871175	1.5081
772	595984	0.885269	1.54583
774	599076	0.88548	1.49532
776	602176	0.901735	1.62275
778	605284	0.898916	1.56359
780	608400	0.90877	1.68541
782	611524	0.914248	1.74219
784	614656	0.932481	1.71726
786	617796	0.931541	1.77519
788	620944	0.942945	1.79728
790	624100	0.944557	1.81604
792	627264	0.960369	1.83516
794	630436	0.95963	1.85431
796	633616	0.968199	1.84312
798	636804	0.975214	2.13716
800	640000	0.985175	1.93612
802	643204	0.989522	1.97364
804	646416	1.00349	2.2488
806	649636	1.00655	2.3136
808	652864	1.0232	2.04579
810	656100	1.0189	1.98406
812	659344	1.03408	2.14998
814	662596	1.03218	2.08961
816	665856	1.0582	2.02952
818	669124	1.04448	2.06783
820	672400	1.06422	2.12844
822	675684	1.06073	2.25327
824	678976	1.07688	2.20303
826	682276	1.07358	2.24017
828	685584	1.08608	2.24415
830	688900	1.09049	2.36791
832	692224	1.1092	2.31292
834	695556	1.10877	2.32908
836	698896	1.11883	2.32393
838	702244	1.12264	2.44679
840	705600	1.13869	2.35226
842	708964	1.14136	2.42801
844	712336	1.15635	2.49816
846	715716	1.16426	2.5926
848	719104	1.32348	2.898
850	722500	1.17656	2.68438
852	725904	1.18768	2.74175
854	729316	1.19947	2.73888
856	732736	1.21162	2.7692
858	736164	1.21309	2.7129
860	739600	1.22241	3.30721
862	743044	1.2452	3.01606
864	746496	1.2606	2.81034
866	749956	1.247	2.8645
868	753424	1.25492	2.89573
870	756900	1.25691	2.84348
872	760384	1.27846	2.94216
874	763876	1.27666	2.96368
876	767376	1.28936	3.01922
878	770884	1.29598	3.06081
880	774400	1.31864	3.08977
882	777924	1.31092	3.04214
884	781456	1.32813	3.07162
886	784996	1.33299	3.1381
888	788544	1.35175	3.21933
890	792100	1.35072	3.75209
892	795664	1.38052	3.48599
894	799236	1.42686	3.16114
896	802816	1.38515	3.25815
898	806404	1.39007	3.29184
900	810000	1.39865	3.32673
902	813604	1.40012	3.52177
904	817216	1.42228	3.46085
906	820836	1.4299	3.55869
908	824464	1.43551	3.47216
910	828100	1.44275	3.54051
912	831744	1.46016	3.72666
914	835396	1.46343	3.64114
916	839056	1.47208	3.65916
918	842724	1.47385	3.68616
920	846400	1.49896	3.74145
922	850084	1.50023	3.54653
924	853776	1.51914	3.8131
926	857476	1.51585	3.81128
928	861184	1.54143	3.87243
930	864900	1.53721	3.88375
932	868624	1.54734	3.86802
934	872356	1.55757	3.86052
936	876096	1.57712	3.93971
938	879844	1.58104	3.9268
940	883600	1.58933	3.95573
942	887364	1.59346	4.07033
944	891136	1.62376	4.0397
946	894916	1.62532	4.1849
948	898704	1.64019	3.99219
950	902500	1.62436	4.31064
952	906304	1.6721	4.15638
954	910116	1.68644	4.14858
956	913936	1.69002	4.90102
958	917764	1.73312	4.26114
960	921600	1.72621	4.22368
962	925444	1.72049	4.23009
964	929296	1.73083	4.48768
966	933156	1.73694	4.33588
968	937024	1.74679	4.42868
970	940900	1.75066	4.75948
972	944784	1.778	4.37908
974	948676	1.76895	4.54391
976	952576	1.80221	4.76724
978	956484	1.89401	4.79594
980	960400	1.80638	4.64135
982	964324	1.81492	4.7891
984	968256	1.8371	4.94259
986	972196	1.83621	4.93126
988	976144	1.86143	4.89789
990	980100	1.87122	4.95224
992	984064	1.88998	5.03242
994	988036	1.88752	5.05925
996	992016	1.8968	4.92372
998	996004	1.91019	5.14607
1000	1000000	1.94793	5.52677
1002	1004004	1.93915	5.20214
1004	1008016	1.96811	5.05556
1006	1012036	1.9684	5.11123
1008	1016064	2.05095	5.28944
1010	1020100	1.98747	5.26095
1012	1024144	2.00143	5.48894
1014	1028196	2.01288	5.40527
1016	1032256	2.04498	5.68247
1018	1036324	2.26834	5.9578
1020	1040400	3.36055	5.58035
1022	1044484	2.17016	5.80821
1024	1048576	2.18476	5.87437
1026	1052676	2.5521	5.8458
1028	1056784	2.15862	5.61754
1030	1060900	2.15779	5.78254
1032	1065024	2.19354	5.87169
1034	1069156	2.17468	5.7256
1036	1073296	2.19196	5.78155
1038	1077444	2.18301	5.96725
1040	1081600	2.42503	6.03444
1042	1085764	2.32061	5.99646
1044	1089936	2.22476	5.90369
1046	1094116	2.22384	6.04161
1048	1098304	2.24963	6.49604
1050	1102500	2.25558	6.22499
1052	1106704	2.40573	6.16858
1054	1110916	2.26849	6.12408
1056	1115136	2.32615	6.2242
1058	1119364	2.31781	6.18511
1060	1123600	2.31761	6.38125
1062	1127844	2.31137	6.4704
1064	1132096	2.38406	6.72759
1066	1136356	2.34213	6.6797
1068	1140624	2.80461	6.66671
1070	1144900	2.46313	6.58399
1072	1149184	2.42312	6.60902
1074	1153476	2.60424	6.66033
1076	1157776	2.43793	6.68887
1078	1162084	2.43917	6.82348
1080	1166400	2.51921	6.94268
1082	1170724	2.6788	7.14259
1084	1175056	2.49413	6.91156
1086	1179396	2.5786	7.01081
1088	1183744	2.69593	7.04559
1090	1188100	2.55079	6.94175
1092	1192464	2.53146	7.07582
1094	1196836	2.56844	7.28269
1096	1201216	2.57437	7.07963
1098	1205604	2.58889	7.2542
1100	1210000	2.60858	7.47813
1102	1214404	2.613	7.43299
1104	1218816	2.72641	7.26555
1106	1223236	2.99901	7.48702
1108	1227664	2.72335	7.36465
1110	1232100	2.65259	7.25961
1112	1236544	2.71216	7.49767
1114	1240996	2.71334	7.51102
1116	1245456	2.75541	7.67667
1118	1249924	2.72302	7.85533
1120	1254400	2.83484	7.93687
1122	1258884	2.78934	7.78251
1124	1263376	2.7841	7.70431
1126	1267876	2.78524	7.83549
1128	1272384	2.85393	8.01286
1130	1276900	2.84199	7.95997
1132	1281424	2.90041	8.04173
1134	1285956	2.8997	8.02308
1136	1290496	2.94206	8.15278
1138	1295044	2.94491	8.35176
1140	1299600	2.9641	8.4486
1142	1304164	2.88913	8.255
1144	1308736	2.95742	8.21393
1146	1313316	3.02106	8.27338
1148	1317904	3.06198	8.37256
1150	1322500	3.12587	8.37779
1152	1327104	3.04702	8.34165
1154	1331716	3.02873	8.45747
1156	1336336	3.10465	8.57437
1158	1340964	3.06923	8.85814
1160	1345600	3.14978	8.88696
1162	1350244	3.15026	8.65553
1164	1354896	3.13796	8.65608
1166	1359556	3.14074	8.77453
1168	1364224	3.18416	8.88503
1170	1368900	3.30537	8.9058
1172	1373584	3.30906	8.90586
1174	1378276	3.22455	9.02671
1176	1382976	3.35006	9.1817
1178	1387684	3.31076	9.25333
1180	1392400	3.36176	9.25682
1182	1397124	3.26693	9.22129
1184	1401856	3.49124	9.2697
1186	1406596	3.33898	9.27986
1188	1411344	3.40471	9.29337
1190	1416100	3.34761	9.34647
1192	1420864	3.42532	9.48582
1194	1425636	3.43968	9.47132
1196	1430416	3.47857	9.47574
1198	1435204	3.42109	9.67858
1200	1440000	3.59694	9.84845
1202	1444804	3.6039	9.80282
1204	1449616	3.61482	9.83318
1206	1454436	3.55084	9.88321
1208	1459264	4.39446	9.84345
1210	1464100	3.67405	9.87438
1212	1468944	3.66183	9.87789
1214	1473796	3.65431	9.93331
1216	1478656	3.67614	10.1316
1218	1483524	3.68711	10.2152
1220	1488400	3.75939	10.2973
1222	1493284	3.71484	10.5807
1224	1498176	3.85161	10.3227
1226	1503076	3.83286	10.541
1228	1507984	3.94358	10.4333
1230	1512900	3.73973	10.3924
1232	1517824	3.89627	10.4812
1234	1522756	3.90208	10.5065
1236	1527696	3.97209	10.5405
1238	1532644	3.88545	10.6967
1240	1537600	4.0255	10.6716
1242	1542564	4.42436	10.7576
1244	1547536	4.0681	10.8985
1246	1552516	3.94241	10.9581
1248	1557504	4.13559	11.1073
1250	1562500	4.73311	11.1302
1252	1567504	4.15663	11.0044
1254	1572516	4.1164	11.1676
1256	1577536	4.2341	11.1605
1258	1582564	4.25517	11.139
1260	1587600	4.26926	11.2526
1262	1592644	4.13693	11.3374
1264	1597696	4.41184	11.2958
1266	1602756	4.31379	11.5707
1268	1607824	4.42197	11.6485
1270	1612900	4.28722	11.6905
1272	1617984	4.65884	11.7349
1274	1623076	4.3445	11.9765
1276	1628176	4.57653	11.7416
1278	1633284	4.53635	11.7102
1280	1638400	4.74347	11.1942
1282	1643524	4.48264	11.92
1284	1648656	4.60848	11.7641
1286	1653796	4.42575	12.0026
1288	1658944	4.71359	12.1302
1290	1664100	4.60494	12.0561
1292	1669264	4.69512	12.1921
1294	1674436	4.5773	12.5802
1296	1679616	4.77377	12.3889
1298	1684804	4.73106	12.4956
1300	1690000	4.75827	12.6944
1302	1695204	4.68923	12.5122
1304	1700416	4.99671	12.5412
1306	1705636	4.87413	12.8908
1308	1710864	5.0001	12.6671
1310	1716100	4.70843	12.5626
1312	1721344	5.33373	12.7753
1314	1726596	5.02616	12.8746
1316	1731856	5.12336	12.945
1318	1737124	4.93191	12.9959
1320	1742400	5.24397	13.5388
1322	1747684	5.13489	13.0669
1324	1752976	5.27047	13.1496
1326	1758276	4.96206	13.7
1328	1763584	6.94445	13.2959
1330	1768900	5.29213	13.2939
1332	1774224	5.36502	13.3641
1334	1779556	5.16789	13.4945
1336	1784896	5.4839	13.4054
1338	1790244	5.50093	13.6433
1340	1795600	5.04628	13.9502
1342	1800964	5.05255	13.5741
1344	1806336	5.10011	13.6232
1346	1811716	5.17727	13.8789
1348	1817104	5.12783	13.843
1350	1822500	5.0488	13.8154
1352	1827904	5.18907	14.0471
1354	1833316	5.12914	14.5711
1356	1838736	5.2698	14.4368
